Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,G+A-PK,xG+xAG,PrgC,PrgP,PrgR,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,position,Gls_p90,Ast_p90,xG_p90,xAG_p90,PrgC_p90,PrgP_p90,PrgR_p90,Tkl_p90,TklW_p90,Int_p90,Blocks_stats_defense_p90,Clr_p90,KP_p90,PPA_p90,SCA_p90,Recov_p90,Touches_p90,Carries_p90,Won_p90,ga_p90_2425,ga_p90_current,form_arrow,attack_score,press_score,buildup_score,defend_score,aerial_score,fit_highpress,fit_tikitaka,fit_counter,fit_gegenpresss,quality_score,combined_fit_highpress,combined_fit_tikitaka,combined_fit_counter,combined_fit_gegenpresss,value_m,discipline,fit_parkthebus,fit_longball,fit_highline,fit_false9,combined_fit_parkthebus,combined_fit_longball,combined_fit_highline,combined_fit_false9,name_normalized,birth_year,player_image_url,date_of_birth,player_name,player_id,market_value_current,final_value,sub_position,fit_gegenpress,fit_high_press,fit_tiki-taka,fit_counter_attack,fit_park_the_bus,fit_long_ball,fit_high_line,fit_false_9,combined_fit_gegenpress,combined_fit_high_press,combined_fit_tiki-taka,combined_fit_counter_attack,combined_fit_park_the_bus,combined_fit_long_ball,combined_fit_high_line,combined_fit_false_9,pct_Save%,pct_PSxG+/-,pct_#OPA/90,pct_AvgDist,pct_Launch%,pct_Tkl_p90,pct_Int_p90,pct_Clr_p90,pct_PrgP_p90,pct_Won_p90,pct_SCA_p90,pct_press_score,pct_KP_p90,pct_xG_p90,pct_Gls_p90,pct_PrgC_p90,pct_Sh/90,pct_Mid 3rd_stats_possession,min_conf,league_mult,raw_score,score_adjusted,stats_pct,value_pct,quality_final
2801,Leny Yoro,fr FRA,DF,Manchester Utd,eng Premier League,18.0,2005.0,21,12,1165,12.9,0,0,0,0,0,0,5,0,0.7,0.7,0.1,0.8,0.0,0.06,19,52,4,5,1,20.0,0.39,0.08,0.0,0.0,8.6,0,0,0,0.7,0.7,0.15,-0.7,-0.7,708,766,92.4,11513,3678,0,0.1,0.2,-0.1,2,44,5,1,52,745,20,9,2,1,1,7,0,0,0,0,708,29,11,19,9,1,19,68.4,6,5,3,2,18,47,43,0,9,0.7,6,0,0,2,0,1,0,0.0,894,87,413,414,70,13,894,4,2,50.0,2,50.0,614,3173,1765,19,13,1,3,4,656,4,5,0,0,9,2,1,1,18,11,0,0,0,46,16,16,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DF,0.0,0.0,0.0540772532188841,0.007725321888412,1.4678111587982832,4.017167381974249,0.3090128755364806,2.240343347639485,0.8497854077253219,1.390557939914163,0.3862660944206008,3.3218884120171674,0.1545064377682403,0.3862660944206008,0.6952789699570815,3.553648068669528,69.06437768240343,47.43347639484978,1.2360515021459226,0.0,0.0,↓,0.0500511340490274,0.4171633161568415,0.2633683845577498,0.3263477902666314,0.1125123803235391,0.3591596720699602,0.2301321957249514,0.1125224319914345,0.3182967007259634,0.6648,0.3036165946175825,0.252005604079579,0.2049616985861722,0.2872714060799838,55.0,0.6666666666666667,0.3370738084101891,0.1531060834341138,0.4487447151129839,0.0973832369490805,0.294782249153674,0.2211951591632439,0.3394506118347919,0.1989060205692306,leny yoro,2005.0,https://img.a.transfermarkt.technology/portrait/header/923831-1747857948.jpg,2005-11-13,Leny Yoro (923831),923831.0,55.0,55.0,Inverted Fullback,0.4306,0.3786,0.8984,0.4276,0.4285,0.4376,0.4813,0.7027,0.3152,0.2944,0.5023,0.314,0.3144,0.318,0.3355,0.4241,,,,,,0.759,0.807,0.451,0.688,0.454,,,,,,,,,0.6,1.0,0.6648499999999999,0.39890999999999993,0.7012345679012346,0.9740740740740741,0.8103703703703704
847,Yannik Engelhardt,de GER,"MF,DF",Como,it Serie A,23.0,2001.0,26,11,1164,12.9,1,1,2,1,0,0,4,0,0.6,0.6,1.5,2.0,0.15,0.16,18,54,18,8,2,25.0,0.62,0.15,0.13,0.5,13.7,0,0,0,0.6,0.6,0.07,0.4,0.4,622,701,88.7,9648,2399,1,1.5,1.4,-0.5,12,39,2,0,54,648,52,24,1,3,1,28,0,0,0,0,622,30,12,13,13,4,27,59.3,11,13,6,7,11,41,27,0,24,1.86,20,1,1,0,1,1,2,0.15,836,42,204,510,130,16,836,15,9,60.0,3,20.0,525,2734,1250,18,13,2,22,7,553,18,4,0,0,21,20,1,1,11,12,0,0,0,62,11,9,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DF,0.0773195876288659,0.0773195876288659,0.0463917525773195,0.1159793814432989,1.3917525773195876,4.175257731958763,1.3917525773195876,2.319587628865979,0.9278350515463918,0.8505154639175257,1.0051546391752575,2.0876288659793816,0.9278350515463918,0.1546391752577319,1.855670103092784,4.793814432989691,64.63917525773196,40.59278350515464,0.8505154639175257,0.1546391752577319,0.1578024547048509,↑,0.1523355290193612,0.415148563534184,0.2566113696825203,0.3005006612838486,0.0774187153053132,0.3490467540887507,0.2570360562539053,0.1605087693885398,0.3020541259143824,0.4938,0.2661585199136168,0.2293542407796786,0.1907433260335324,0.2473614686438695,6.0,0.7333333333333334,0.3101128486907153,0.1336977163680011,0.443066182081335,0.21651475514499,0.2505849577544026,0.1800189048253169,0.3037662911106505,0.2131457203361125,yannik engelhardt,2001.0,https://img.a.transfermarkt.technology/portrait/header/405670-1658504058.jpg,2001-02-07,Yannik Engelhardt (405670),405670.0,6.0,6.0,Wing-Back,0.4766,0.3522,0.9388,0.6775,0.4122,0.4572,0.4994,0.8051,0.3425,0.2927,0.5274,0.4229,0.3167,0.3347,0.3516,0.4739,,,,,,0.802,0.34,0.157,0.722,0.269,,,,,,,,,0.6,0.938,0.4938,0.27791064,0.4246913580246914,0.4722222222222222,0.4437037037037037
2443,Tim Skarke,de GER,"FW,MF",Union Berlin,de Bundesliga,27.0,1996.0,33,11,1164,12.9,0,2,2,0,0,0,1,0,2.1,2.1,1.2,3.3,0.15,0.25,26,25,96,20,9,45.0,1.55,0.7,0.0,0.0,18.5,0,0,0,2.1,2.1,0.1,-2.1,-2.1,243,347,70.0,3324,789,2,1.2,1.2,0.8,16,12,15,9,25,338,8,1,0,2,29,3,0,0,0,0,243,14,11,5,8,1,19,52.6,9,7,0,7,5,19,17,0,34,2.63,26,0,2,3,3,0,4,0.31,487,10,71,204,216,31,487,24,10,41.7,13,54.2,293,1433,566,26,13,10,34,21,336,96,1,0,0,10,15,10,29,5,11,0,0,0,56,10,40,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF,0.0,0.1546391752577319,0.1623711340206185,0.0927835051546391,2.0103092783505154,1.9329896907216493,7.422680412371134,1.0824742268041236,0.8505154639175257,0.3865979381443299,0.5412371134020618,1.3144329896907216,1.2371134020618555,1.1597938144329896,2.628865979381444,4.329896907216495,37.65463917525773,22.65463917525773,0.7731958762886598,0.1546391752577319,0.2278481012658227,↑,0.2232023919031817,0.2898973761026897,0.2440183874899553,0.1880208320648675,0.0703806502775575,0.2501586151687962,0.2469493865364701,0.2080985959218727,0.2095490586369511,0.3196,0.2098356501805808,0.2085519587276504,0.1930116424818114,0.1935918275678427,2.0,0.9333333333333332,0.2956537348879275,0.1270881715692097,0.3194006147022369,0.2940096825049301,0.2280336980682333,0.1606074727407462,0.2375324499939571,0.2273760771150343,tim skarke,1996.0,https://img.a.transfermarkt.technology/portrait/header/287920-1747224742.jpg,1996-09-07,Tim Skarke (287920),287920.0,2.0,2.0,Box-to-Box Midfielder,0.6815,0.3229,0.3863,0.7354,0.3436,0.5691,0.4578,0.577,0.4042,0.2608,0.2862,0.4258,0.2691,0.3593,0.3148,0.3624,,,,,,0.187,,,0.09,,0.464,0.292,0.546,,,,,,0.6,0.915,0.3390625,0.1861453125,0.27308707124010556,0.1266490765171504,0.21451187335092348
2775,Harry Wilson,wls WAL,"FW,MF",Fulham,eng Premier League,27.0,1997.0,25,12,1162,12.9,6,1,7,6,0,0,2,0,4.2,4.2,1.1,5.3,0.54,0.41,22,51,96,43,17,39.5,3.33,1.32,0.14,0.35,18.0,1,0,0,4.2,4.2,0.1,1.8,1.8,326,445,73.3,5413,1378,1,1.1,1.2,-0.1,20,26,15,1,51,393,51,16,1,5,41,4,27,14,6,1,326,20,14,13,3,4,18,66.7,6,15,1,14,7,27,10,1,44,3.41,30,6,0,5,2,1,3,0.23,598,11,81,203,324,63,598,24,9,37.5,10,41.7,342,1879,864,22,18,11,19,6,390,96,2,0,0,12,22,1,41,7,14,1,0,0,55,5,20,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF,0.4647160068846815,0.0774526678141136,0.3253012048192771,0.0851979345955249,1.7039586919104992,3.950086058519793,7.435456110154905,1.549053356282272,1.0843373493975903,0.5421686746987951,1.161790017211704,0.774526678141136,1.549053356282272,1.161790017211704,3.4079173838209984,4.259896729776248,46.31669535283993,26.48881239242685,0.387263339070568,0.5421686746987951,0.6477927063339731,↑,0.3458726911234143,0.343640468235487,0.2960316137160925,0.2603807018525221,0.0352508936846286,0.3091407674167186,0.320505707842168,0.2725683549549462,0.2457281330020311,0.5805,0.2715134179201282,0.2760593940903079,0.2568844529354192,0.2461483641542532,15.0,0.8666666666666667,0.2880439415233695,0.1462654517311016,0.3859296455502087,0.3279604066007295,0.2630746875627885,0.2063632916458813,0.3022289691735242,0.2790412735937325,harry wilson,1997.0,https://img.a.transfermarkt.technology/portrait/header/279455-1668070758.jpg,1997-03-22,Harry Wilson (279455),279455.0,15.0,15.0,Advanced Playmaker,0.6661,0.3333,0.4617,0.6916,0.3682,0.5479,0.4633,0.6042,0.4373,0.3042,0.3556,0.4475,0.3182,0.39,0.3562,0.4126,,,,,,0.43,,,0.504,,0.711,0.458,0.718,,,,,,0.6,1.0,0.6083125,0.3649875,0.6477572559366754,0.6846965699208444,0.662532981530343
1299,Christian Kabasele,be BEL,DF,Udinese,it Serie A,33.0,1991.0,16,12,1161,12.9,2,0,2,2,0,0,0,0,1.5,1.5,0.4,1.9,0.16,0.14,9,44,7,15,4,26.7,1.16,0.31,0.13,0.5,12.1,0,0,0,1.5,1.5,0.1,0.5,0.5,481,564,85.3,9338,3292,0,0.4,0.5,-0.4,6,44,1,0,44,536,28,16,0,5,2,6,0,0,0,0,481,17,9,10,7,0,14,78.6,3,14,8,6,14,31,75,1,12,0.93,7,0,1,3,0,1,0,0.0,715,101,337,328,51,23,715,1,1,100.0,0,0.0,393,1930,1020,9,7,0,9,3,438,7,0,0,0,20,16,0,2,14,9,0,2,0,33,35,20,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DF,0.1550387596899224,0.0,0.1162790697674418,0.0310077519379844,0.6976744186046512,3.4108527131782944,0.5426356589147286,1.317829457364341,0.6976744186046512,1.0852713178294573,1.0852713178294573,5.813953488372093,0.4651162790697674,0.0775193798449612,0.9302325581395348,2.558139534883721,55.42635658914728,30.46511627906977,2.713178294573644,0.1550387596899224,0.1326455416359616,↓,0.097717172580872,0.2995094304058739,0.1771936768640059,0.4159763642908259,0.2469687934804214,0.3099863598629859,0.1778138762874393,0.1008493469935134,0.3154910046457488,0.5815,0.2861086726007492,0.2332396791705306,0.2024538674529602,0.2883105305138544,7.0,1.0,0.5172820666760173,0.2141642165622966,0.3594577724816136,0.1077621478144728,0.3690269553259617,0.2477798152804735,0.3058972376482003,0.205218987781344,christian kabasele,1991.0,https://img.a.transfermarkt.technology/portrait/header/81512-1692277533.jpg,1991-02-24,Christian Kabasele (81512),81512.0,0.7,0.7,Stopper,0.3886,0.3564,0.8303,0.3535,0.3775,0.4739,0.4284,0.6345,0.2973,0.2845,0.474,0.2833,0.2929,0.3315,0.3133,0.3957,,,,,,0.249,0.59,0.886,0.526,0.891,,,,,,,,,0.6,0.938,0.5815,0.3272682,0.5432098765432098,0.02654320987654321,0.3365432098765432
869,Łukasz Fabiański,pl POL,GK,West Ham,eng Premier League,39.0,1985.0,14,13,1160,12.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,332,495,67.1,9586,6808,0,0.0,0.0,0.0,0,5,0,0,0,351,143,43,0,0,0,0,0,0,0,0,332,0,0,0,0,0,1,0.0,1,0,0,0,0,0,5,1,3,0.23,2,1,0,0,0,0,0,0.0,530,414,525,5,0,0,530,3,3,100.0,0,0.0,285,1485,890,0,0,0,0,0,248,0,2,0,0,2,1,0,0,0,0,0,2,0,5,3,1,75.0,21.0,1.63,71.0,50.0,74.6,6.0,3.0,4.0,2.0,15.4,3.0,3.0,0.0,0.0,22.6,0.29,1.6,0.12,77.0,226.0,34.1,394.0,55.0,41.9,35.5,220.0,10.0,4.5,12.0,0.93,13.1,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3879310344827586,0.0,0.0,0.2327586206896551,0.3879310344827586,41.12068965517241,22.11206896551724,0.2327586206896551,0.0,,↓,0.0058045977011494,0.0078012651837346,0.050797251837917,0.0108537598670544,0.0211870026525198,0.017316210919567,0.0287002582660502,0.0130617492181581,0.0119108232217609,0.6695,0.1503608278021702,0.1549144467407635,0.1486590431216066,0.1481986727230478,7.0,0.8666666666666667,0.190000506002791,0.0114256795527923,0.1297822527139541,0.0152391755513751,0.2194345458354598,0.1480046152554603,0.195347244519925,0.1495300136548934,lukasz fabianski,1985.0,https://img.a.transfermarkt.technology/portrait/header/29692-1685709486.jpg,1985-04-18,Lukasz Fabianski (29692),29692.0,0.5,0.5,Sweeper Keeper,0.3352,0.3822,0.3188,0.3894,0.2891,0.3128,0.3888,0.3005,0.1461,0.1649,0.1395,0.1678,0.1276,0.1371,0.1675,0.1322,0.802,0.688,0.451,0.403,0.789,,,,,,,,,,,,,,0.6,1.0,26.9362,16.16172,0.4675324675324675,0.05519480519480519,0.3025974025974026
1380,Randal Kolo Muani,fr FRA,FW,Juventus,it Serie A,25.0,1998.0,16,13,1160,12.9,8,1,9,7,1,1,0,0,4.7,3.9,1.6,5.5,0.62,0.49,21,20,100,25,13,52.0,1.94,1.01,0.28,0.54,13.2,0,1,1,4.7,3.9,0.16,3.3,3.1,151,216,69.9,1910,347,1,1.6,0.8,-0.6,17,8,9,0,20,192,23,0,2,1,8,1,0,0,0,0,151,11,7,3,5,3,5,80.0,1,8,0,8,4,15,2,0,27,2.09,20,0,6,0,1,0,3,0.23,364,3,27,147,193,71,363,44,18,40.9,24,54.5,213,1135,468,21,10,14,41,23,269,100,0,0,0,27,20,6,8,4,7,0,0,0,33,10,27,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0.6206896551724138,0.0775862068965517,0.3646551724137931,0.1241379310344827,1.629310344827586,1.5517241379310345,7.758620689655173,0.853448275862069,0.5431034482758621,0.3103448275862069,0.6206896551724138,0.1551724137931034,1.3189655172413792,0.6982758620689655,2.0948275862068964,2.560344827586207,28.241379310344826,16.525862068965516,0.7758620689655172,0.6982758620689655,0.0783289817232375,↓,0.3255322963995818,0.1909015349018168,0.2110189513740296,0.1309889732793823,0.0706233421750663,0.176951249709529,0.2413494715872527,0.2436246252157333,0.1458538463145205,0.5571,0.2207957139133908,0.2465550026644803,0.2474650641158726,0.2083567525553875,30.0,1.0,0.2696380456683968,0.0824592181015865,0.2946544992890132,0.3094523287161445,0.2578704322969379,0.1829989012702139,0.2678770137451846,0.273796145516037,randal kolo muani,1998.0,https://img.a.transfermarkt.technology/portrait/header/487969-1718697120.jpg,1998-12-05,Randal Kolo Muani (487969),487969.0,30.0,30.0,Shadow Striker,0.3832,0.3136,0.3727,0.4148,0.3319,0.3886,0.3892,0.4106,0.2766,0.2488,0.2724,0.2893,0.2561,0.2788,0.279,0.2876,,,,,,,,,,0.267,0.382,0.644,,0.524,0.867,0.582,0.236,0.262,0.6,0.938,0.6101000000000001,0.34336428,0.5911111111111111,0.76,0.6586666666666667
2758,Noah Weißhaupt,de GER,"FW,MF",St. Pauli,de Bundesliga,22.0,2001.0,19,13,1160,12.9,1,0,1,1,0,0,0,0,2.1,2.1,1.8,3.9,0.08,0.3,42,33,94,18,4,22.2,1.4,0.31,0.06,0.25,15.9,0,0,0,2.1,2.1,0.12,-1.1,-1.1,226,363,62.3,3943,1254,0,1.8,1.8,-1.8,18,19,15,11,33,325,35,8,1,5,72,2,24,11,11,1,226,6,4,3,0,3,8,37.5,5,7,0,7,2,8,8,1,42,3.26,19,8,4,2,9,0,1,0.08,509,6,61,192,264,43,509,38,13,34.2,17,44.7,306,2019,1010,42,27,17,37,11,355,94,0,0,0,10,42,6,72,2,4,0,0,0,51,15,19,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF,0.0775862068965517,0.0,0.1629310344827586,0.1396551724137931,3.258620689655172,2.560344827586207,7.293103448275862,0.4655172413793103,0.3103448275862069,0.1551724137931034,0.5431034482758621,0.6206896551724138,1.396551724137931,1.1637931034482758,3.258620689655172,3.956896551724138,39.491379310344826,23.741379310344826,1.1637931034482758,0.0775862068965517,,↓,0.2734482973937592,0.1833307010960306,0.2844114312208488,0.1040715600739672,0.1059350132625994,0.1797691048143752,0.2609063450477583,0.2709158084233223,0.144166993882157,0.3601,0.1897949480991381,0.2222498441924913,0.2262536295427169,0.1755541037262508,5.0,1.0,0.2786251594770406,0.161818785198953,0.2688150334094955,0.3391821342566158,0.2293373699642042,0.1826148202529692,0.2254133195371861,0.2535601598760343,noah weißhaupt,2001.0,https://img.a.transfermarkt.technology/portrait/header/392163-1658413281.jpg,2001-09-20,Noah Weißhaupt (392163),392163.0,5.0,5.0,Mezzala,0.4334,0.3062,0.4049,0.85,0.3115,0.4463,0.432,0.5883,0.2979,0.247,0.2865,0.4645,0.2491,0.303,0.2973,0.3598,,,,,,0.024,,,0.202,,0.666,0.055,0.656,,,,,,0.6,0.915,0.427125,0.23449162499999998,0.4076517150395778,0.329155672823219,0.3762532981530343
1291,Josip Juranović,hr CRO,"DF,MF",Union Berlin,de Bundesliga,28.0,1995.0,17,13,1159,12.9,0,1,1,0,0,0,4,0,0.3,0.3,1.8,2.1,0.08,0.16,19,52,45,6,2,33.3,0.47,0.16,0.0,0.0,24.8,1,0,0,0.3,0.3,0.05,-0.3,-0.3,379,588,64.5,7589,3252,1,1.8,2.7,-0.8,27,34,22,12,52,416,168,21,0,3,78,120,27,14,10,2,379,21,13,12,6,3,25,40.0,15,13,6,7,7,28,42,2,51,3.97,30,20,0,1,0,0,2,0.16,709,41,212,287,222,7,709,24,11,45.8,8,33.3,307,1569,797,19,12,3,12,3,320,45,4,0,0,8,6,1,78,7,13,0,0,0,62,4,5,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DF,0.0,0.0776531492666091,0.0232959447799827,0.1397756686798964,1.4754098360655736,4.037963761863676,3.4943917169974115,1.630716134598792,1.009490940465919,0.543572044866264,1.009490940465919,3.261432269197584,2.096635030198447,1.7083692838654012,3.960310612597066,4.814495254529767,55.05608283002588,23.839516824849007,0.3106125970664365,0.0776531492666091,0.0,↓,0.3135529199590135,0.3594911761455905,0.2258576679938511,0.3108916841370892,0.0282737107586115,0.3181846269126923,0.2788929452137477,0.236951456981648,0.2645369367967204,0.3506,0.2555150869535536,0.2397984142739758,0.2230218189811359,0.2340560109071648,4.0,0.7333333333333334,0.318711017475749,0.1964257863290646,0.3210471339792232,0.3262479992211078,0.2557256431787763,0.2068115507201025,0.2566600897801659,0.2587404358769198,josip juranovic,1995.0,https://img.a.transfermarkt.technology/portrait/header/362977-1691614466.jpg,1995-08-16,Josip Juranovic (362977),362977.0,4.0,4.0,Wing-Back,0.4744,0.3343,0.8172,0.7427,0.3717,0.4338,0.4841,0.6989,0.3528,0.2968,0.49,0.4602,0.3118,0.3366,0.3567,0.4426,,,,,,0.468,0.099,0.435,0.691,0.036,,,,,,,,,0.6,0.915,0.3506,0.19247940000000002,0.24938271604938272,0.37160493827160496,0.29827160493827165
934,Davide Frattesi,it ITA,MF,Inter,it Serie A,24.0,1999.0,27,9,1158,12.9,5,1,6,5,0,0,1,0,4.0,4.0,0.8,4.8,0.47,0.35,23,31,50,26,7,26.9,2.02,0.54,0.19,0.71,13.0,0,0,0,4.0,4.0,0.14,1.0,1.0,297,360,82.5,4304,880,1,0.8,0.8,0.2,7,20,5,1,31,344,14,10,5,0,8,4,0,0,0,0,297,17,8,6,10,1,18,55.6,8,12,4,8,5,22,14,1,19,1.4,13,0,2,2,2,0,2,0.15,499,20,96,261,152,44,499,18,7,38.9,7,38.9,296,1650,858,23,15,7,20,4,345,50,1,0,0,11,29,2,8,5,8,1,0,0,48,10,13,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF,0.38860103626943,0.077720207253886,0.310880829015544,0.0621761658031088,1.787564766839378,2.4093264248704664,3.886010362694301,1.3212435233160622,0.6217616580310881,0.38860103626943,0.932642487046632,1.088082901554404,0.544041450777202,0.38860103626943,1.476683937823834,3.730569948186528,38.78238341968912,23.00518134715026,0.7772020725388601,0.466321243523316,0.0,↓,0.1996290256760375,0.264563689484204,0.1992093960776516,0.1979956152092732,0.0707453168593065,0.2315224085204143,0.2124061436384779,0.1820655968505521,0.1994670777592469,0.1668,0.1600754607435695,0.152428954790795,0.1402927360756247,0.1472533284391026,35.0,0.9333333333333332,0.2954545363990994,0.1032755518194995,0.3569490429394454,0.1748360547599477,0.1856483118950436,0.1087767180632036,0.210246114511182,0.1374009192393829,davide frattesi,1999.0,https://img.a.transfermarkt.technology/portrait/header/394300-1730126974.jpg,1999-09-22,Davide Frattesi (394300),394300.0,35.0,35.0,Box-to-Box Midfielder,0.6332,0.3215,0.4097,0.6284,0.3535,0.5338,0.4357,0.5904,0.3729,0.2482,0.2835,0.3709,0.261,0.3331,0.2939,0.3557,,,,,,0.303,,,0.174,,0.087,0.223,0.113,,,,,,0.6,0.938,0.15574999999999997,0.08765609999999997,0.0633245382585752,0.8806068601583114,0.3902374670184697
336,Cristiano Biraghi,it ITA,DF,Torino,it Serie A,31.0,1992.0,15,13,1158,12.9,0,0,0,0,0,0,0,0,0.5,0.5,2.7,3.1,0.0,0.24,24,36,49,10,1,10.0,0.78,0.08,0.0,0.0,25.9,3,0,0,0.5,0.5,0.05,-0.5,-0.5,513,717,71.5,9175,3789,0,2.7,2.2,-2.7,25,45,19,12,36,536,178,38,0,5,107,100,40,23,15,0,513,16,10,9,3,4,18,61.1,7,15,4,11,8,24,44,0,41,3.19,23,14,0,2,1,1,0,0.0,832,48,220,365,254,12,832,8,1,12.5,6,75.0,390,1789,928,24,18,1,11,2,462,49,0,0,0,9,12,2,107,8,10,0,0,1,39,8,11,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DF,0.0,0.0,0.038860103626943,0.2098445595854922,1.865284974093264,2.797927461139896,3.8082901554404143,1.243523316062176,0.7772020725388601,0.6217616580310881,1.16580310880829,3.419689119170984,1.9430051813471505,1.476683937823834,3.186528497409326,3.0310880829015545,64.66321243523316,30.31088082901554,0.6217616580310881,0.0,0.0,↓,0.3035484192228062,0.2730237247711279,0.2344160593633487,0.3180901571773807,0.0565962534874452,0.2788221214114479,0.2628773004027418,0.2429105047505108,0.2301834650517704,0.2512,0.2211633973961606,0.2147854689926781,0.2067987507317857,0.2017079348522895,1.8,1.0,0.385717260448416,0.2328897603261544,0.3309649933523921,0.3565950695426047,0.2639214530109478,0.2027904529620431,0.2420205461725382,0.2522725766486233,cristiano biraghi,1992.0,https://img.a.transfermarkt.technology/portrait/header/124555-1724827712.jpg,1992-09-01,Cristiano Biraghi (124555),124555.0,1.8,1.8,Wing-Back,0.4042,0.5314,0.4182,0.4114,0.6391,0.3955,0.6222,0.7385,0.3167,0.3676,0.3223,0.3196,0.4107,0.3132,0.4039,0.4504,,,,,,0.206,0.157,0.485,0.32,0.158,,,,,,,,,0.6,0.938,0.2512,0.14137535999999998,0.11975308641975309,0.16728395061728396,0.13876543209876543
2339,Nhoa Sangui,fr FRA,"DF,MF",Reims,fr Ligue 1,18.0,2006.0,26,10,1158,12.9,0,2,2,0,0,0,3,0,0.1,0.1,0.5,0.6,0.16,0.05,21,45,53,3,0,0.0,0.23,0.0,0.0,,24.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,510,608,83.9,7468,2154,2,0.5,0.5,1.5,5,42,4,2,45,525,81,9,0,3,16,72,0,0,0,0,510,16,9,6,6,4,12,75.0,3,8,4,4,8,24,23,0,18,1.4,14,2,2,0,0,0,5,0.39,708,30,221,330,165,9,708,19,10,52.6,8,42.1,362,2006,1092,21,17,3,17,15,440,53,3,0,0,9,8,0,16,8,9,0,0,0,64,6,12,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DF,0.0,0.155440414507772,0.0077720207253886,0.038860103626943,1.6321243523316062,3.4974093264248705,4.119170984455958,1.243523316062176,0.699481865284974,0.6217616580310881,0.6217616580310881,1.787564766839378,0.38860103626943,0.310880829015544,1.398963730569948,4.974093264248705,55.02590673575129,28.134715025906736,0.466321243523316,0.155440414507772,0.0,↓,0.0792769557797088,0.328740244314291,0.2418233731016608,0.2187961509176573,0.0424471901155839,0.2783736420527749,0.2104428221476013,0.1267246003683198,0.2296809574154558,0.2293,0.2066542598726769,0.1794819319106075,0.1459946431988949,0.1871771860177493,2.5,0.8,0.2793209252188617,0.1114559968321978,0.3778916425082428,0.167801674215654,0.2070331731391116,0.1398872017844461,0.2464614600548641,0.1624254727378286,nhoa sangui,2006.0,https://img.a.transfermarkt.technology/portrait/header/955281-1723838815.png,2006-02-27,Nhoa Sangui (955281),955281.0,2.5,2.5,Wing-Back,0.4788,0.3361,0.8343,0.7197,0.3583,0.4454,0.4942,0.6525,0.3079,0.2508,0.4501,0.4043,0.2597,0.2946,0.3141,0.3774,,,,,,0.206,0.157,0.106,0.551,0.083,,,,,,,,,0.6,0.864,0.2293,0.11886912,0.07407407407407407,0.2518518518518518,0.1451851851851852
